Cd,Dbh1,Dbh2,Time
MITRMA,3.7,3.9,10.49
MITRMA,3,3.3,10.203
MITRMA,3.2,4.4,10.51
MITRMA,5.4,5.2,11.06
MITRMA,4,4.4,10.315
MITRMA,5.6,7.9,11.178
MITRMA,2.7,2.9,10.345
MITRMA,2.5,3.3,10.416
MITRMA,2.3,2.4,10.592
MITRMA,2.6,3.6,10.066
MITRMA,2.8,3,10.411
MITRMA,8.3,10.2,10.392
MITRMA,4,4.1,10.222
MITRMA,3.6,4.4,10.482
MITRMA,2.5,2.5,10.263
MITRMA,2.7,3.5,10.156
MITRMA,2.3,2.7,10.241
MITRMA,12.3,12.3,10.312
MITRMA,6.2,9.5,11.205
MITRMA,5.6,7.2,10.274
MITRMA,7.9,9.9,10.225
MITRMA,15.7,15.3,10.277
MITRMA,3,3.5,10.438
MITRMA,2.3,2.8,10.978
MITRMA,2.1,3.6,10.351
MITRMA,3.3,3.3,10.411
MITRMA,2.5,2.7,10.225
MITRMA,2.5,4,10.427
MITRMA,3.4,3.4,10.233
MITRMA,6.3,6.2,10.422
MITRMA,18.7,18.9,10.142
MITRMA,7.8,11.2,10.186
MITRMA,2.8,2.9,10.233
MITRMA,3.7,4.8,10.282
MITRMA,2.2,4.1,10.43
MITRMA,3,4.4,10.197
MITRMA,2.4,2.4,10.49
MITRMA,3.7,4.6,11.096
MITRMA,3.6,4.4,10.279
MITRMA,3.8,4.1,10.222
MITRMA,17.5,19.8,10.142
MITRMA,2,2.7,11.195
MITRMA,2.3,2.6,11.052
MITRMA,3.5,-0.1,10.162
MITRMA,2.3,-0.1,10.241
MITRMA,4.9,-0.1,10.282
MITRMA,16.4,-0.1,10.137
MITRMA,8.4,-0.1,10.271
MITRMA,4.8,-0.1,10.274
MITRMA,2.1,-0.1,10.408
MITRMA,4.8,-0.1,10.208
MITRMA,2.5,-0.1,11.227
MITRMA,3.7,-0.1,10.189
MITRMA,4,-0.1,10.104
MITRMA,18.9,-0.1,10.263
MITRMA,2.1,-0.1,10.156
MITRMA,11.5,-0.1,10.162
MITRMA,2.1,-0.1,10.197
MITRMA,2.3,-0.1,10.329
MITRMA,2.3,-0.1,10.118
MITRMA,5.3,-0.1,11.197
MITRMA,2.5,-0.1,10.17
MITRMA,3.5,-0.1,10.46
MITRMA,112.2,-0.1,10.156
MITRMA,2.5,-0.1,10.093
MITRMA,25,-0.1,10.29
MITRMA,3.2,-0.1,11.203
MITRMA,5.1,-0.1,10.156
MITRMA,75.3,-0.1,10.249
MITRMA,25.7,-0.1,10.216
MITRMA,97,-0.1,10.49
MITRMA,2.1,-0.1,10.189
MITRMA,3.4,-0.1,10.219
MITRMA,3.8,-0.1,10.175
MITRMA,19.5,-0.1,10.43
MITRMA,2.2,-0.1,10.107
MITRMA,4.3,-0.1,10.323
MITRMA,11.6,-0.1,10.178
MITRMA,4.9,-0.1,11.203
MITRMA,7.5,-0.1,10.219
MITRMA,7.7,-0.1,10.458
MITRMA,3.6,-0.1,10.507
MITRMA,2,-0.1,10.241
MITRMA,2.1,-0.1,10.507
MITRMA,9.3,-0.9,10.167
MITRMA,8,-0.1,10.247
MITRMA,3.1,-0.1,10.162
MITRMA,2.4,-0.1,10.351
MITRMA,13.5,-0.1,10.195
MITRMA,2.7,-0.1,10.293
MILLAT,5.3,6.2,10.068
MILLAT,2,2.5,10.156
MILLAT,4.5,5.1,10.211
MILLAT,2.7,3.4,10.268
MILLAT,2.2,2.3,10.11
MILLAT,16.6,16.4,10.26
MILLAT,2.1,2.5,10.266
MILLAT,3.7,4.4,10.148
MILLAT,9.6,9.9,10.266
MILLAT,2.1,2.2,10.397
MILLAT,8.4,9.4,10.427
MILLAT,2.4,2.8,10.367
MILLAT,2.6,3.1,10.189
MILLAT,4.7,5,11.2
MILLAT,4.1,3.8,10.241
MILLAT,10.5,11.2,10.173
MILLAT,3.1,3.4,10.479
MILLAT,5.2,5.3,10.271
MILLAT,2,2.2,10.151
MILLAT,2.4,2.3,10.31
MILLAT,2.5,2.9,10.433
MILLAT,2.7,3.1,10.504
MILLAT,2.4,3.2,10.099
MILLAT,3.4,3.6,10.438
MILLAT,3,3,10.425
MILLAT,2.4,4.2,10.211
MILLAT,12,12.2,10.11
MILLAT,2,2.3,10.129
MILLAT,11,11.9,10.266
MILLAT,6.2,6.4,10.2
MILLAT,2.4,2.6,10.438
MILLAT,2.5,3,10.51
MILLAT,2.8,3.8,10.493
MILLAT,4.4,4.4,10.205
MILLAT,2.4,2.6,10.307
MILLAT,54.6,56.1,10.241
MILLAT,2.4,2.6,10.282
MILLAT,8.1,8.6,10.132
MILLAT,2.1,2.6,10.203
MILLAT,3.1,4.2,10.392
MILLAT,3.2,3.8,10.227
MILLAT,2.1,2.5,10.515
MILLAT,2.1,2.2,10.277
MILLAT,2.4,2.5,10.493
MILLAT,5.5,6.3,10.414
MILLAT,2,2.4,10.515
MILLAT,3,3.8,10.099
MILLAT,4,5,10.263
MILLAT,2.5,3.1,10.578
MILLAT,3.5,3.5,10.088
MILLAT,10.4,10.9,10.142
MILLAT,15.7,16.8,10.066
MILLAT,4.8,5.7,10.219
MILLAT,2.4,2.4,10.236
MILLAT,2.8,3.4,10.11
MILLAT,3.8,4.5,10.285
MILLAT,4.3,4.4,10.488
MILLAT,2.1,2.3,10.323
MILLAT,2.3,2.6,10.11
MILLAT,2.8,3,10.277
MILLAT,8.2,13.4,10.167
MILLAT,3.1,4,10.271
MILLAT,2.7,3,10.164
MILLAT,4.1,4.5,10.348
MILLAT,5.4,5.6,10.093
MILLAT,3.8,4.2,10.458
MILLAT,2.6,2.9,10.104
MILLAT,6.5,7.6,10.258
MILLAT,3,3.2,11.205
MILLAT,3.5,4,10.31
MILLAT,11.5,14,10.112
MILLAT,7.4,7.7,10.145
MILLAT,2.6,2.9,10.027
MILLAT,5.1,5.2,10.263
MILLAT,4.1,4.4,11.197
MILLAT,5,5.4,10.564
MILLAT,3.3,3.4,11.047
MILLAT,2.1,2.8,10.43
MILLAT,3.2,3.3,10.274
MILLAT,2.2,2.5,10.279
MILLAT,2.8,2.6,10.186
MILLAT,2.1,3.4,10.4
MILLAT,2.2,3.8,10.293
MILLAT,4.1,5,10.337
MILLAT,9.3,11.6,10.238
MILLAT,5.7,6.4,11.06
MILLAT,3.1,3.3,10.126
MILLAT,4.8,7.5,10.458
MILLAT,30.8,34.8,10.499
MILLAT,3.1,4.1,10.479
MILLAT,3.2,3.7,10.351
MILLAT,5.6,6.3,10.197
MILLAT,2,2.2,10.463
MILLAT,3.4,3.5,10.463
MILLAT,5.2,6.7,10.323
MILLAT,3.3,3.9,10.071
MILLAT,2.9,2.8,10.51
MILLAT,2.5,2.9,10.277
MILLAT,25.5,28.6,10.156
MILLAT,2.1,2.6,10.178
MILLAT,2.3,2.4,10.31
MILLAT,5.3,6.1,10.266
MILLAT,2.3,2.6,10.205
MILLAT,2,2.8,10.403
MILLAT,3.7,4.2,10.211
MILLAT,5.4,5.8,10.274
MILLAT,3.6,4,10.614
MILLAT,2.2,2.2,10.433
MILLAT,8.6,10.8,10.129
MILLAT,20.4,25.7,11.2
MILLAT,2.7,2.6,10.482
MILLAT,6.8,6.8,10.425
MILLAT,2.5,3,10.34
MILLAT,2.3,2.6,10.501
MILLAT,10.7,14.6,10.31
MILLAT,12.9,15.6,10.118
MILLAT,2.5,2.4,11.203
MILLAT,3.6,4.2,10.403
MILLAT,2.1,2.3,10.186
MILLAT,2.3,2.4,10.236
MILLAT,3.3,3.8,10.192
MILLAT,10.3,10.5,10.104
MILLAT,12.8,15.9,10.26
MILLAT,2.1,2.7,11.066
MILLAT,4.7,5.8,10.195
MILLAT,2.2,2.7,10.258
MILLAT,22.2,24,11.047
MILLAT,9.6,11.2,10.258
MILLAT,63.9,61.6,11.2
MILLAT,6.9,7.6,10.247
MILLAT,18.1,22.4,10.189
MILLAT,2.7,3,10.192
MILLAT,4.1,6.1,10.184
MILLAT,5.7,6.5,10.071
MILLAT,2.9,3.5,10.603
MILLAT,10.6,13.7,10.268
MILLAT,4.7,5.9,10.2
MILLAT,3.2,3.6,10.463
MILLAT,2.2,2.5,10.118
MILLAT,6.9,8.3,10.195
MILLAT,6.3,7.5,10.395
MILLAT,2.8,3.2,10.279
MILLAT,3.9,4.1,10.419
MILLAT,17.7,21.6,10.337
MILLAT,4.7,6.9,10.249
MILLAT,30.1,30.4,10.271
MILLAT,2.3,2.4,10.167
MILLAT,2.7,2.8,10.271
MILLAT,22.5,28.9,10.195
MILLAT,2.5,3,10.312
MILLAT,24.9,26.1,10.49
MILLAT,13.5,14.1,10.192
MILLAT,4.3,5,10.496
MILLAT,4.4,4.8,10.474
MILLAT,2.4,2.5,10.178
MILLAT,3.9,5.2,10.268
MILLAT,2.5,2.8,10.115
MILLAT,2.2,2.2,10.2
MILLAT,3.8,11.5,10.268
MILLAT,7.3,8.3,10.247
MILLAT,11.3,11.6,10.156
MILLAT,2.3,3,10.249
MILLAT,2.2,2.4,10.249
MILLAT,4.6,4.6,10.649
MILLAT,3.5,3.2,10.208
MILLAT,34.8,38.6,11.074
MILLAT,10.6,10.8,10.268
MILLAT,10.6,11,10.529
MILLAT,2.1,2.1,10.266
MILLAT,3.1,3.1,10.142
MILLAT,3.9,7.6,10.268
MILLAT,2.5,2.5,10.192
MILLAT,2.6,2.9,10.192
MILLAT,3.6,7.1,10.263
MILLAT,7,7.3,10.411
MILLAT,5,5.3,11.003
MILLAT,2.2,3.5,10.227
MILLAT,2.1,2.1,11.2
MILLAT,16.9,17.8,10.332
MILLAT,3.9,4,10.195
MILLAT,2.3,2.3,10.151
MILLAT,3,3.8,10.411
MILLAT,3,3.1,10.31
MILLAT,2.5,3,10.458
MILLAT,2.1,2.3,10.271
MILLAT,10.6,11.7,10.507
MILLAT,3.4,3.6,10.323
MILLAT,7.3,8,10.271
MILLAT,3.5,3.2,10.211
MILLAT,4.2,4.6,10.419
MILLAT,11.1,11.5,10.252
MILLAT,3.9,4,10.501
MILLAT,2.3,2.7,10.496
MILLAT,6.1,6.2,10.414
MILLAT,5.8,6.2,10.266
MILLAT,4.5,4.3,10.134
MILLAT,11.4,12.7,10.501
MILLAT,12.5,15.2,10.619
MILLAT,2.4,2.4,10.504
MILLAT,2.5,2.4,11.096
MILLAT,2.4,2.7,10.263
MILLAT,6.4,6.7,10.425
MILLAT,2.2,2.7,10.115
MILLAT,5.8,7.1,10.321
MILLAT,3.2,3.2,10.107
MILLAT,7.6,10.7,10.279
MILLAT,2.1,2.4,10.233
MILLAT,4.2,4.5,10.181
MILLAT,3.5,3.5,10.189
MILLAT,21.2,21.9,11.044
MILLAT,5.4,6.6,10.43
MILLAT,3.5,4.6,10.496
MILLAT,5.8,6,10.282
MILLAT,2.3,2.6,10.507
MILLAT,7.5,8.2,10.266
MILLAT,4.8,5.5,10.449
MILLAT,2.2,2.2,10.318
MILLAT,6.6,9.5,11
MILLAT,2.2,2.8,10.173
MILLAT,2,2.8,10.329
MILLAT,2.1,2.2,11.203
MILLAT,2.5,3.3,10.507
MILLAT,2.4,2.7,10.507
MILLAT,4.6,4.7,10.162
MILLAT,10,11.4,10.271
MILLAT,5.4,5.8,10.104
MILLAT,14,16.8,10.249
MILLAT,2,2,10.444
MILLAT,4.8,6.6,10.162
MILLAT,3.8,3.9,10.219
MILLAT,4.1,4.2,10.192
MILLAT,6.7,8.5,10.271
MILLAT,3.3,3.7,10.268
MILLAT,2.1,2.2,10.186
MILLAT,6.6,9.7,10.529
MILLAT,16.6,16.6,10.263
MILLAT,4.1,4.7,10.052
MILLAT,2,1.9,10.493
MILLAT,3.8,6.8,10.315
MILLAT,4.6,4.7,10.151
MILLAT,4.9,5.4,10.296
MILLAT,3.1,3.6,10.31
MILLAT,4,4.1,10.515
MILLAT,2.8,3,10.263
MILLAT,9.5,9.8,10.203
MILLAT,6.6,8.9,10.433
MILLAT,7.2,7.6,10.195
MILLAT,3.1,3.4,10.099
MILLAT,2.1,2.2,10.271
MILLAT,3.3,3.8,10.271
MILLAT,2.4,2.4,10.197
MILLAT,2.5,2.9,10.268
MILLAT,3.3,5.1,10.178
MILLAT,2.3,2.5,11.121
MILLAT,2.3,2.6,10.071
MILLAT,4.6,4.8,10.241
MILLAT,3.5,3.5,10.249
MILLAT,2.2,3.1,10.178
MILLAT,12,16.7,10.118
MILLAT,3.6,3.8,10.186
MILLAT,5.7,6.2,10.526
MILLAT,13.5,16.9,10.2
MILLAT,5.8,5.9,10.31
MILLAT,11.4,15.4,10.463
MILLAT,6.8,7.1,11.063
MILLAT,49.7,49.8,10.581
MILLAT,2.7,3.6,10.186
MILLAT,7,6.6,10.26
MILLAT,2,1.9,10.121
MILLAT,5.8,8.3,10.43
MILLAT,2.8,3,10.118
MILLAT,3.5,4,10.501
MILLAT,2.3,2.3,10.263
MILLAT,2.6,3.2,10.488
MILLAT,5.1,5.8,10.197
MILLAT,4.8,5.2,10.175
MILLAT,2.2,2.3,10.29
MILLAT,2.2,2.2,10.589
MILLAT,2.7,2.8,10.107
MILLAT,3.3,3.3,10.31
MILLAT,3.4,3.5,10.233
MILLAT,2.2,2.9,10.236
MILLAT,4.4,5.7,10.263
MILLAT,3.1,3.1,10.411
MILLAT,5.5,6.1,10.203
MILLAT,19,20.4,11.06
MILLAT,2.2,2.3,11.203
MILLAT,11.8,14,10.233
MILLAT,8.3,11.6,11.088
MILLAT,9.6,10.5,10.277
MILLAT,2.8,3.5,10.162
MILLAT,3.1,3.5,10.205
MILLAT,5.9,6.2,10.6
MILLAT,2,2.4,10.26
MILLAT,3.6,3.8,10.463
MILLAT,5,5.1,10.479
MILLAT,4.3,4.8,10.507
MILLAT,7.3,8.5,10.26
MILLAT,12,15,10.23
MILLAT,5.1,4.8,10.384
MILLAT,7.4,7.8,10.312
MILLAT,3,3.7,11.06
MILLAT,3,4.3,10.427
MILLAT,7,6.9,10.444
MILLAT,3.4,5.8,11.203
MILLAT,3.5,3.6,10.304
MILLAT,3.2,3.2,10.11
MILLAT,2.6,5.5,10.227
MILLAT,3.3,4.1,10.126
MILLAT,2.2,2.8,10.263
MILLAT,5.1,6.1,10.304
MILLAT,20.2,21,11.178
MILLAT,2.2,2.4,10.23
MILLAT,3.3,3.7,10.126
MILLAT,4.6,6.5,10.205
MILLAT,4.3,5.4,10.219
MILLAT,3.4,3.6,10.107
MILLAT,2.8,2.9,10.277
MILLAT,4.3,4.5,10.195
MILLAT,6.2,7.8,10.107
MILLAT,6.2,7.3,10.077
MILLAT,29.4,29.8,11.205
MILLAT,5,5.3,11.205
MILLAT,12.5,21.2,10.266
MILLAT,2.3,2.6,10.436
MILLAT,4.3,4.9,10.474
MILLAT,4.3,4.5,10.186
MILLAT,3,4.3,10.227
MILLAT,2.2,2.5,10.504
MILLAT,2.4,3.3,10.279
MILLAT,6.1,6.5,10.134
MILLAT,2.1,2.6,10.184
MILLAT,2.7,3,10.304
MILLAT,2.7,2.7,10.507
MILLAT,9.1,10.4,10.247
MILLAT,2.4,2.9,10.271
MILLAT,5.5,6.1,10.178
MILLAT,4.9,5.7,10.2
MILLAT,24.1,30.5,10.181
MILLAT,4.2,5.9,10.31
MILLAT,2.1,2.2,10.09
MILLAT,2.7,2.8,10.241
MILLAT,2,2,10.148
MILLAT,4,4.6,10.425
MILLAT,2.1,2.2,11.2
MILLAT,4,4.5,10.222
MILLAT,2.1,2.1,10.274
MILLAT,4.6,7.3,10.115
MILLAT,3.6,3.9,11.244
MILLAT,2,2.1,10.416
MILLAT,2.1,3,10.647
MILLAT,7.8,9.5,10.145
MILLAT,9.8,10.4,10.386
MILLAT,2.2,2.5,10.2
MILLAT,21.3,22.1,11.027
MILLAT,3.8,4.8,10.351
MILLAT,2.2,3,10.422
MILLAT,2.7,3.8,10.529
MILLAT,7.4,8.7,10.34
MILLAT,2.3,2.5,10.463
MILLAT,7.2,7.5,10.455
MILLAT,3.6,3.9,10.266
MILLAT,18.8,19.8,10.449
MILLAT,5.1,5.8,10.263
MILLAT,6.2,6.6,10.277
MILLAT,2.7,3.5,10.422
MILLAT,3.3,4.4,10.416
MILLAT,2.6,3.5,10.266
MILLAT,2.4,2.7,10.107
MILLAT,2.9,3,10.071
MILLAT,8.2,11.3,10.225
MILLAT,2.4,2.4,10.411
MILLAT,2,2.6,11.003
MILLAT,9.6,11.4,10.195
MILLAT,2.8,2.8,10.351
MILLAT,2.3,2.6,10.493
MILLAT,2.3,2.8,10.236
MILLAT,2.7,3.4,10.285
MILLAT,8.6,9.3,10.274
MILLAT,2.3,2.9,10.4
MILLAT,12.6,13.4,10.093
MILLAT,2.8,3.3,10.271
MILLAT,3.6,4.3,10.236
MILLAT,2.7,3,10.071
MILLAT,5.5,6,11.085
MILLAT,8.6,8.6,10.43
MILLAT,5.4,7,10.521
MILLAT,2,2.3,11.044
MILLAT,2.1,2.2,10.488
MILLAT,4.1,4.5,10.422
MILLAT,8.4,10.3,11.197
MILLAT,5.1,5,11.197
MILLAT,2.4,2.6,10.227
MILLAT,10.2,12.1,10.134
MILLAT,3.3,3.8,10.233
MILLAT,13.9,14.9,10.17
MILLAT,3.1,3.2,10.227
MILLAT,2.7,3,10.414
MILLAT,3.7,4.2,10.274
MILLAT,3,3.4,10.395
MILLAT,9,10.2,10.134
MILLAT,5.2,7.8,10.156
MILLAT,3,2.8,10.211
MILLAT,17.7,17.6,10.277
MILLAT,6,8,10.422
MILLAT,74.7,75.2,11.203
MILLAT,2.3,4.6,10.236
MILLAT,22.6,25,10.493
MILLAT,2.7,2.8,10.268
MILLAT,4,4.1,10.197
MILLAT,25.5,28.9,10.416
MILLAT,11.2,11.8,10.586
MILLAT,2.2,2.2,10.227
MILLAT,4.6,6.2,10.266
MILLAT,13.2,13.2,10.121
MILLAT,2,2.6,10.115
MILLAT,5.4,5.7,10.247
MILLAT,2,2.1,10.162
MILLAT,5.7,5.8,10.518
MILLAT,2.2,2.6,10.414
MILLAT,2.1,2.7,10.186
MILLAT,23.8,25.3,10.137
MILLAT,3,4,10.197
MILLAT,3.5,4,10.285
MILLAT,11,12.8,10.178
MILLAT,7.5,7.5,10.6
MILLAT,5.8,5.8,10.219
MILLAT,30.3,31.1,10.277
MILLAT,2,2.2,11.044
MILLAT,16.1,22.3,10.09
MILLAT,2.5,3.4,10.458
MILLAT,3.7,3.7,10.11
MILLAT,5.7,12.8,10.132
MILLAT,5.9,7.9,10.23
MILLAT,2.4,4.3,10.162
MILLAT,3.2,3.5,10.192
MILLAT,10.1,11.2,10.186
MILLAT,2,3.4,10.151
MILLAT,18.2,21,10.195
MILLAT,3.8,3.6,10.345
MILLAT,7.4,9.1,10.159
MILLAT,3.1,3.4,10.164
MILLAT,5.2,5.3,10.304
MILLAT,2,2.5,10.186
MILLAT,2.7,4,10.247
MILLAT,2.1,3,10.589
MILLAT,6,6.2,10.214
MILLAT,4,5.2,10.348
MILLAT,4.7,4.9,10.425
MILLAT,4.7,9.2,10.104
MILLAT,2.1,2.3,10.532
MILLAT,8.4,8.8,10.167
MILLAT,2,2.1,10.23
MILLAT,2.2,2.5,10.266
MILLAT,12,12.2,10.31
MILLAT,2.3,2.6,10.496
MILLAT,7,8.4,10.137
MILLAT,2.8,3.5,10.2
MILLAT,3,3.2,10.268
MILLAT,2.3,3,10.274
MILLAT,15.6,17,10.282
MILLAT,5.2,6.1,10.46
MILLAT,5.5,6.6,10.11
MILLAT,2,2.9,10.307
MILLAT,3,4.9,10.351
MILLAT,2,2.5,10.271
MILLAT,4.6,4.8,10.129
MILLAT,2.5,2.6,10.279
MILLAT,6,6.9,10.112
MILLAT,2,2.2,10.463
MILLAT,2.8,4,10.49
MILLAT,3.1,4.3,10.153
MILLAT,2.4,2.5,10.258
MILLAT,3.3,3.1,10.252
MILLAT,3.7,4,10.348
MILLAT,16.7,18.7,10.351
MILLAT,3.1,3.5,10.227
MILLAT,22.1,22.1,11.049
MILLAT,3.2,3.6,10.268
MILLAT,2.9,3.6,11.088
MILLAT,2,2,10.025
MILLAT,4,4.4,10.427
MILLAT,7.1,8.2,10.425
MILLAT,6.2,8,10.241
MILLAT,2.5,3.4,10.532
MILLAT,7,6.8,10.29
MILLAT,12.6,13.9,10.384
MILLAT,4.7,6.4,10.214
MILLAT,4.4,5,10.115
MILLAT,6.4,7.2,10.227
MILLAT,4.4,4.4,10.315
MILLAT,2,2.2,10.312
MILLAT,3,3.3,10.238
MILLAT,2.1,2.4,10.121
MILLAT,47.7,49.2,10.025
MILLAT,3.4,4.7,10.422
MILLAT,2.5,2.5,10.263
MILLAT,5.3,5.3,10.463
MILLAT,2.1,2.7,10.156
MILLAT,19.9,26.3,10.279
MILLAT,10.6,12.7,10.529
MILLAT,2.1,2.2,11.088
MILLAT,6.2,6.2,10.238
MILLAT,3,3.1,10.129
MILLAT,3,3.2,10.181
MILLAT,2,3.4,10.173
MILLAT,4.6,4.4,10.444
MILLAT,11.7,11.3,10.277
MILLAT,2.3,2.9,10.23
MILLAT,5,5,10.277
MILLAT,5.8,6.9,10.216
MILLAT,36.8,44,10.126
MILLAT,11.9,13,10.052
MILLAT,6.3,7.5,10.438
MILLAT,2.1,4.4,10.227
MILLAT,2.5,2.5,10.608
MILLAT,8.2,9.8,10.222
MILLAT,3.3,3.5,10.389
MILLAT,3,3.8,10.233
MILLAT,42,46.2,10.101
MILLAT,4,4.2,10.203
MILLAT,2.5,2.9,10.219
MILLAT,2.6,4.7,10.312
MILLAT,4.8,5.6,10.071
MILLAT,2.6,2.7,10.605
MILLAT,8.6,11.8,10.233
MILLAT,2,2.9,10.236
MILLAT,2.1,2.7,10.189
MILLAT,12.7,14.2,10.6
MILLAT,4.9,5.2,10.184
MILLAT,3.9,4.2,10.247
MILLAT,8.3,10.6,10.167
MILLAT,3.6,6,10.066
MILLAT,6.1,6,10.46
MILLAT,3.9,4.7,10.504
MILLAT,2.4,3.6,10.268
MILLAT,28.9,30.7,10.318
MILLAT,2,2.2,10.304
MILLAT,4.9,6,10.392
MILLAT,3.8,5.7,10.395
MILLAT,5,5.4,10.192
MILLAT,3.4,6.8,10.31
MILLAT,2,2.1,10.496
MILLAT,7.5,7.9,11.233
MILLAT,3,3.2,10.247
MILLAT,3.5,3.9,10.104
MILLAT,6.5,6.5,10.258
MILLAT,4.6,5.4,10.266
MILLAT,2.8,4.4,10.132
MILLAT,3,3.7,10.49
MILLAT,2.1,2.4,10.17
MILLAT,6.1,8.9,10.496
MILLAT,24.9,26.7,10.164
MILLAT,2,2.3,10.236
MILLAT,2.4,2.8,10.107
MILLAT,2.5,3.7,10.175
MILLAT,6.7,7.7,10.507
MILLAT,8.2,9,10.411
MILLAT,2,2.8,10.433
MILLAT,12.2,13.1,10.26
MILLAT,14.8,18.6,10.468
MILLAT,17.4,23.3,10.29
MILLAT,4.3,6.7,10.496
MILLAT,2.2,2.6,11.088
MILLAT,13.7,15.4,10.23
MILLAT,9.9,11.1,10.249
MILLAT,4,5,10.288
MILLAT,2.3,2.4,10.118
MILLAT,4.5,5.7,10.104
MILLAT,2.9,3,10.148
MILLAT,3.1,3.2,10.11
MILLAT,7.2,7.7,10.137
MILLAT,2.7,3.2,10.51
MILLAT,2.2,2,10.293
MILLAT,2.7,4.6,10.189
MILLAT,12.2,13,10.271
MILLAT,20.5,20.8,10.186
MILLAT,8.7,9.5,10.268
MILLAT,5.8,10.3,10.104
MILLAT,2.3,2.7,10.233
MILLAT,3.6,5.7,10.397
MILLAT,3.4,3.6,10.137
MILLAT,5.2,6.1,11.2
MILLAT,2.8,3.8,10.619
MILLAT,2.3,3,11.2
MILLAT,2.2,2.6,10.063
MILLAT,4.8,5,10.381
MILLAT,2.5,2.6,10.4
MILLAT,2.5,3.9,10.348
MILLAT,4.2,4.4,10.205
MILLAT,3.8,4.4,10.159
MILLAT,2.1,2.2,10.134
MILLAT,3,3.1,11.197
MILLAT,2.3,2.5,10.077
MILLAT,5.4,7.5,10.208
MILLAT,3.2,3.7,10.205
MILLAT,2.4,3.9,10.145
MILLAT,4.5,5.3,10.101
MILLAT,13,13.1,10.268
MILLAT,2.1,2.3,10.189
MILLAT,3.2,3.2,10.496
MILLAT,3,3.5,10.192
MILLAT,3.2,3.3,10.197
MILLAT,2.4,3.1,10.222
MILLAT,2.5,2.5,10.266
MILLAT,4.5,5.8,10.241
MILLAT,5.7,5.5,10.238
MILLAT,17.1,19.2,10.148
MILLAT,2.3,3,10.241
MILLAT,32.8,34.5,10.493
MILLAT,10,11.7,10.337
MILLAT,9,11,10.496
MILLAT,3.2,3.3,10.211
MILLAT,2.3,2.3,10.608
MILLAT,3.2,3.3,10.132
MILLAT,4.5,4.5,10.277
MILLAT,6.3,6.5,10.26
MILLAT,5.9,6.7,10.279
MILLAT,2.3,2.7,10.296
MILLAT,8.7,9,10.2
MILLAT,5.2,5.3,10.263
MILLAT,7.1,9.3,10.159
MILLAT,42.8,48.5,11.047
MILLAT,6.3,6.5,10.189
MILLAT,4.8,5,10.112
MILLAT,3.2,3.4,10.247
MILLAT,2.8,3.1,10.23
MILLAT,20.5,22.4,10.11
MILLAT,2.2,2.8,10.263
MILLAT,3.5,3.4,10.29
MILLAT,2,2,10.351
MILLAT,6.7,6.9,10.167
MILLAT,2.4,3.2,10.142
MILLAT,5,5.2,10.304
MILLAT,2,2,10.233
MILLAT,3.3,4.7,10.268
MILLAT,4.2,4.3,11.121
MILLAT,4,4.1,10.266
MILLAT,4,4.5,10.208
MILLAT,23,26,10.205
MILLAT,4.5,4.4,10.477
MILLAT,6.9,7.1,10.129
MILLAT,4.1,4.1,10.079
MILLAT,19.6,24.3,10.263
MILLAT,2.1,3.5,10.427
MILLAT,2.5,2.3,10.2
MILLAT,6.4,7,10.186
MILLAT,3.3,3.4,10.271
MILLAT,9.2,10.2,10.118
MILLAT,4.1,4.3,10.236
MILLAT,9.6,10.2,10.186
MILLAT,4.6,5.3,10.189
MILLAT,44.6,48.5,10.268
MILLAT,14,15.6,10.181
MILLAT,2.8,2.9,10.107
MILLAT,9.1,10.9,10.266
MILLAT,5.6,5.8,10.375
MILLAT,3,3.1,11.088
MILLAT,8.9,9.1,10.156
MILLAT,3,3,10.104
MILLAT,3.4,3.4,10.342
MILLAT,2.7,2.9,10.167
MILLAT,2.3,2.5,10.107
MILLAT,5.1,5.3,10.112
MILLAT,3,4,10.277
MILLAT,4.4,4.8,10.274
MILLAT,2.6,2.9,10.395
MILLAT,2,2.1,10.101
MILLAT,13.2,14.5,10.307
MILLAT,2.8,5.9,10.266
MILLAT,6.7,7.4,10.249
MILLAT,2.9,3.3,10.6
MILLAT,6,9.7,10.189
MILLAT,2.5,2.6,10.052
MILLAT,4.5,5,10.419
MILLAT,49,54.9,10.597
MILLAT,2.4,2.4,10.115
MILLAT,5.9,7.5,11.027
MILLAT,4.4,5,10.263
MILLAT,5.6,5.8,10.285
MILLAT,7,8.1,10.274
MILLAT,2.7,2.7,10.258
MILLAT,6.2,7.1,11.23
MILLAT,6.3,8,10.351
MILLAT,6.9,9.1,10.071
MILLAT,8,8.3,10.279
MILLAT,2.9,3.3,10.978
MILLAT,5.9,9.8,10.29
MILLAT,5.2,6.3,10.181
MILLAT,48,52.6,10.107
MILLAT,23.3,23.3,10.192
MILLAT,5.5,6,10.099
MILLAT,2.5,2.7,10.425
MILLAT,2.2,2.6,10.425
MILLAT,31,35.8,10.34
MILLAT,2.9,3.4,10.301
MILLAT,2,2,10.458
MILLAT,2,2.2,10.126
MILLAT,3.7,5.8,10.156
MILLAT,16.6,18.5,10.244
MILLAT,3.8,4.2,10.271
MILLAT,2.8,2.9,10.208
MILLAT,15,15.3,10.312
MILLAT,2.6,2.8,10.118
MILLAT,4.3,4.2,10.203
MILLAT,20.7,21.8,10.279
MILLAT,16.1,18.2,11.063
